GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GAME_DATE,OFF_RATING,DEF_RATING,NET_RATING,OPP_TEAM_ID,OPP_TEAM_NAME,OPP_TEAM_ABBREVIATION,OPP_TEAM_CITY,OPP_OFF_RATING,OPP_DEF_RATING,OPP_NET_RATING,PTS_DIFF
0021600958,1610612764,Wizards,WAS,Washington,240:00,0.631,0.216,0.12,0.216,0.603,0.195,0.159,0.222,2017-03-08,122.6,112.5,10.1,1610612743,Nuggets,DEN,Denver,112.5,122.6,-10.1,10.0
0021600959,1610612744,Warriors,GSW,Golden State,240:00,0.476,0.107,0.192,0.25,0.5,0.226,0.144,0.209,2017-03-08,91.5,101.7,-10.2,1610612738,Celtics,BOS,Boston,101.7,91.5,10.2,-13.0
0021600960,1610612765,Pistons,DET,Detroit,240:00,0.517,0.216,0.086,0.244,0.53,0.226,0.106,0.19,2017-03-09,113.5,107.0,6.5,1610612739,Cavaliers,CLE,Cleveland,107.0,113.5,-6.5,5.0
0021600961,1610612763,Grizzlies,MEM,Memphis,240:00,0.488,0.265,0.094,0.13,0.583,0.359,0.144,0.2,2017-03-09,102.4,117.1,-14.7,1610612746,Clippers,LAC,LA,117.1,102.4,14.7,-16.0
0021600962,1610612759,Spurs,SAS,San Antonio,240:00,0.452,0.238,0.158,0.283,0.494,0.236,0.117,0.349,2017-03-09,97.0,108.2,-11.2,1610612760,Thunder,OKC,Oklahoma City,108.2,97.0,11.2,-10.0
0021600963,1610612757,Trail Blazers,POR,Portland,265:00,0.489,0.375,0.18,0.333,0.495,0.213,0.158,0.235,2017-03-09,108.0,100.2,7.9,1610612755,76ers,PHI,Philadelphia,100.2,108.0,-7.9,6.0
0021600964,1610612756,Suns,PHX,Phoenix,240:00,0.495,0.275,0.192,0.391,0.541,0.245,0.087,0.28,2017-03-09,105.8,117.8,-12.0,1610612747,Lakers,LAL,Los Angeles,117.8,105.8,12.0,-12.0
0021600965,1610612753,Magic,ORL,Orlando,240:00,0.441,0.289,0.124,0.178,0.658,0.253,0.079,0.207,2017-03-10,91.3,136.3,-44.9,1610612766,Hornets,CHA,Charlotte,136.3,91.3,44.9,-40.0
0021600966,1610612745,Rockets,HOU,Houston,240:00,0.5,0.36,0.156,0.224,0.434,0.122,0.163,0.204,2017-03-10,105.4,85.2,20.2,1610612741,Bulls,CHI,Chicago,85.2,105.4,-20.2,21.0
0021600967,1610612749,Bucks,MIL,Milwaukee,240:00,0.57,0.469,0.234,0.152,0.453,0.293,0.207,0.216,2017-03-10,105.1,87.9,17.2,1610612754,Pacers,IND,Indiana,87.9,105.1,-17.2,14.0
0021600968,1610612750,Timberwolves,MIN,Minnesota,240:00,0.466,0.307,0.114,0.311,0.506,0.193,0.126,0.273,2017-03-10,106.3,106.8,-0.5,1610612744,Warriors,GSW,Golden State,106.8,106.3,0.5,1.0
0021600969,1610612761,Raptors,TOR,Toronto,240:00,0.424,0.293,0.12,0.302,0.573,0.387,0.208,0.211,2017-03-10,99.1,104.2,-5.1,1610612737,Hawks,ATL,Atlanta,104.2,99.1,5.1,-6.0
0021600970,1610612743,Nuggets,DEN,Denver,240:00,0.6,0.259,0.185,0.306,0.494,0.284,0.18,0.188,2017-03-10,115.9,98.9,17.0,1610612738,Celtics,BOS,Boston,98.9,115.9,-17.0,20.0
0021600971,1610612742,Mavericks,DAL,Dallas,240:00,0.513,0.359,0.161,0.184,0.494,0.295,0.125,0.091,2017-03-10,105.7,99.9,5.8,1610612751,Nets,BKN,Brooklyn,99.9,105.7,-5.8,9.0
0021600972,1610612764,Wizards,WAS,Washington,265:00,0.543,0.183,0.099,0.273,0.543,0.304,0.102,0.167,2017-03-10,116.7,113.7,3.1,1610612758,Kings,SAC,Sacramento,113.7,116.7,-3.1,8.0
0021600973,1610612762,Jazz,UTA,Utah,240:00,0.54,0.373,0.139,0.184,0.547,0.279,0.124,0.293,2017-03-11,111.4,116.0,-4.5,1610612760,Thunder,OKC,Oklahoma City,116.0,111.4,4.5,-8.0
0021600974,1610612755,76ers,PHI,Philadelphia,240:00,0.536,0.167,0.161,0.175,0.543,0.358,0.132,0.19,2017-03-11,100.8,113.4,-12.6,1610612746,Clippers,LAC,LA,113.4,100.8,12.6,-12.0
0021600975,1610612752,Knicks,NYK,New York,240:00,0.518,0.134,0.186,0.178,0.526,0.198,0.072,0.28,2017-03-11,95.0,115.0,-20.0,1610612765,Pistons,DET,Detroit,115.0,95.0,20.0,-20.0
0021600976,1610612740,Pelicans,NOP,New Orleans,265:00,0.576,0.162,0.093,0.188,0.515,0.196,0.091,0.224,2017-03-11,116.8,111.1,5.7,1610612766,Hornets,CHA,Charlotte,111.1,116.8,-5.7,3.0
0021600977,1610612753,Magic,ORL,Orlando,240:00,0.417,0.292,0.05,0.246,0.587,0.291,0.093,0.191,2017-03-11,104.7,119.6,-14.9,1610612739,Cavaliers,CLE,Cleveland,119.6,104.7,14.9,-12.0
0021600978,1610612750,Timberwolves,MIN,Minnesota,240:00,0.488,0.259,0.141,0.275,0.513,0.288,0.141,0.289,2017-03-11,103.0,110.7,-7.7,1610612749,Bucks,MIL,Milwaukee,110.7,103.0,7.7,-7.0
0021600979,1610612761,Raptors,TOR,Toronto,240:00,0.386,0.284,0.135,0.333,0.563,0.458,0.126,0.086,2017-03-11,92.7,108.9,-16.2,1610612748,Heat,MIA,Miami,108.9,92.7,16.2,-15.0
0021600980,1610612759,Spurs,SAS,San Antonio,240:00,0.597,0.234,0.204,0.194,0.386,0.25,0.154,0.339,2017-03-11,109.3,87.5,21.8,1610612744,Warriors,GSW,Golden State,87.5,109.3,-21.8,22.0
0021600981,1610612763,Grizzlies,MEM,Memphis,240:00,0.406,0.256,0.13,0.245,0.604,0.361,0.189,0.176,2017-03-11,89.9,112.1,-22.2,1610612737,Hawks,ATL,Atlanta,112.1,89.9,22.2,-17.0
0021600982,1610612756,Suns,PHX,Phoenix,240:00,0.494,0.241,0.112,0.116,0.439,0.486,0.14,0.222,2017-03-11,102.2,105.6,-3.3,1610612742,Mavericks,DAL,Dallas,105.6,102.2,3.3,2.0
0021600983,1610612764,Wizards,WAS,Washington,265:00,0.589,0.311,0.122,0.2,0.596,0.17,0.138,0.159,2017-03-11,117.6,113.7,3.8,1610612757,Trail Blazers,POR,Portland,113.7,117.6,-3.8,1.0
0021600984,1610612758,Kings,SAC,Sacramento,240:00,0.488,0.244,0.139,0.222,0.524,0.212,0.097,0.225,2017-03-11,98.1,113.0,-14.9,1610612743,Nuggets,DEN,Denver,113.0,98.1,14.9,-13.0
0021600985,1610612741,Bulls,CHI,Chicago,240:00,0.42,0.103,0.194,0.235,0.558,0.047,0.217,0.3,2017-03-12,81.7,103.3,-21.7,1610612738,Celtics,BOS,Boston,103.3,81.7,21.7,-20.0
0021600986,1610612752,Knicks,NYK,New York,240:00,0.457,0.34,0.085,0.208,0.569,0.333,0.156,0.289,2017-03-12,105.6,116.8,-11.2,1610612751,Nets,BKN,Brooklyn,116.8,105.6,11.2,-8.0
0021600987,1610612748,Heat,MIA,Miami,240:00,0.463,0.17,0.128,0.352,0.457,0.39,0.096,0.239,2017-03-12,104.2,108.4,-4.2,1610612754,Pacers,IND,Indiana,108.4,104.2,4.2,-4.0
0021600988,1610612757,Trail Blazers,POR,Portland,240:00,0.541,0.291,0.137,0.205,0.468,0.215,0.095,0.13,2017-03-12,107.8,95.5,12.4,1610612756,Suns,PHX,Phoenix,95.5,107.8,-12.4,9.0
0021600989,1610612745,Rockets,HOU,Houston,240:00,0.51,0.292,0.064,0.37,0.631,0.163,0.155,0.111,2017-03-12,124.0,115.8,8.2,1610612739,Cavaliers,CLE,Cleveland,115.8,124.0,-8.2,5.0
0021600990,1610612755,76ers,PHI,Philadelphia,240:00,0.582,0.405,0.152,0.108,0.523,0.318,0.138,0.189,2017-03-12,112.3,107.1,5.2,1610612747,Lakers,LAL,Los Angeles,107.1,112.3,-5.2,2.0
0021600991,1610612741,Bulls,CHI,Chicago,240:00,0.522,0.239,0.1,0.267,0.5,0.204,0.062,0.224,2017-03-13,115.4,113.1,2.3,1610612766,Hornets,CHA,Charlotte,113.1,115.4,-2.3,6.0
0021600992,1610612761,Raptors,TOR,Toronto,240:00,0.532,0.231,0.154,0.25,0.406,0.153,0.077,0.132,2017-03-13,110.0,86.0,24.0,1610612742,Mavericks,DAL,Dallas,86.0,110.0,-24.0,22.0
0021600993,1610612749,Bucks,MIL,Milwaukee,240:00,0.567,0.299,0.2,0.235,0.608,0.291,0.133,0.314,2017-03-13,109.7,125.4,-15.7,1610612763,Grizzlies,MEM,Memphis,125.4,109.7,15.7,-20.0
0021600994,1610612759,Spurs,SAS,San Antonio,240:00,0.58,0.21,0.22,0.189,0.494,0.37,0.154,0.14,2017-03-13,102.4,95.0,7.4,1610612737,Hawks,ATL,Atlanta,95.0,102.4,-7.4,8.0
0021600995,1610612764,Wizards,WAS,Washington,240:00,0.47,0.369,0.143,0.174,0.581,0.256,0.146,0.211,2017-03-13,99.4,115.9,-16.5,1610612750,Timberwolves,MIN,Minnesota,115.9,99.4,16.5,-15.0
0021600996,1610612762,Jazz,UTA,Utah,240:00,0.615,0.282,0.101,0.242,0.577,0.295,0.066,0.081,2017-03-13,128.6,118.5,10.0,1610612746,Clippers,LAC,LA,118.5,128.6,-10.0,6.0
0021600997,1610612758,Kings,SAC,Sacramento,240:00,0.634,0.256,0.144,0.054,0.526,0.122,0.113,0.188,2017-03-13,115.1,108.2,6.9,1610612753,Magic,ORL,Orlando,108.2,115.1,-6.9,5.0
0021600998,1610612747,Lakers,LAL,Los Angeles,240:00,0.464,0.196,0.152,0.308,0.637,0.298,0.152,0.167,2017-03-13,95.9,122.9,-27.0,1610612743,Nuggets,DEN,Denver,122.9,95.9,27.0,-28.0
0021600999,1610612765,Pistons,DET,Detroit,240:00,0.394,0.192,0.081,0.296,0.721,0.299,0.097,0.094,2017-03-14,96.6,137.5,-40.8,1610612739,Cavaliers,CLE,Cleveland,137.5,96.6,40.8,-32.0
0021601000,1610612760,Thunder,OKC,Oklahoma City,240:00,0.551,0.382,0.125,0.317,0.549,0.423,0.2,0.114,2017-03-14,117.4,103.8,13.6,1610612751,Nets,BKN,Brooklyn,103.8,117.4,-13.6,18.0
0021601001,1610612752,Knicks,NYK,New York,240:00,0.476,0.157,0.162,0.22,0.414,0.172,0.167,0.255,2017-03-14,93.8,84.7,9.1,1610612754,Pacers,IND,Indiana,84.7,93.8,-9.1,6.0
0021601002,1610612757,Trail Blazers,POR,Portland,240:00,0.375,0.342,0.168,0.151,0.513,0.375,0.053,0.091,2017-03-14,80.7,106.2,-25.5,1610612740,Pelicans,NOP,New Orleans,106.2,80.7,25.5,-23.0
0021601003,1610612755,76ers,PHI,Philadelphia,240:00,0.483,0.303,0.207,0.302,0.443,0.398,0.166,0.25,2017-03-14,93.8,97.8,-4.0,1610612744,Warriors,GSW,Golden State,97.8,93.8,4.0,-2.0
0021601004,1610612764,Wizards,WAS,Washington,240:00,0.561,0.256,0.122,0.125,0.595,0.316,0.105,0.119,2017-03-15,108.9,117.9,-9.0,1610612742,Mavericks,DAL,Dallas,117.9,108.9,9.0,-5.0
0021601005,1610612754,Pacers,IND,Indiana,240:00,0.616,0.123,0.169,0.1,0.419,0.163,0.108,0.071,2017-03-15,110.2,83.0,27.1,1610612766,Hornets,CHA,Charlotte,83.0,110.2,-27.1,21.0
0021601006,1610612750,Timberwolves,MIN,Minnesota,240:00,0.484,0.22,0.086,0.319,0.627,0.266,0.107,0.156,2017-03-15,112.1,125.5,-13.4,1610612738,Celtics,BOS,Boston,125.5,112.1,13.4,-13.0
0021601007,1610612740,Pelicans,NOP,New Orleans,240:00,0.528,0.318,0.14,0.195,0.598,0.218,0.161,0.286,2017-03-15,104.4,120.8,-16.4,1610612748,Heat,MIA,Miami,120.8,104.4,16.4,-8.0
0021601008,1610612762,Jazz,UTA,Utah,240:00,0.552,0.208,0.179,0.162,0.436,0.14,0.098,0.178,2017-03-15,102.1,89.9,12.1,1610612765,Pistons,DET,Detroit,89.9,102.1,-12.1,14.0
0021601009,1610612763,Grizzlies,MEM,Memphis,240:00,0.488,0.212,0.122,0.311,0.434,0.165,0.067,0.269,2017-03-15,109.0,101.6,7.4,1610612741,Bulls,CHI,Chicago,101.6,109.0,-7.4,7.0
0021601010,1610612747,Lakers,LAL,Los Angeles,240:00,0.478,0.198,0.204,0.196,0.648,0.352,0.186,0.31,2017-03-15,88.6,122.9,-34.4,1610612745,Rockets,HOU,Houston,122.9,88.6,34.4,-39.0
0021601011,1610612759,Spurs,SAS,San Antonio,240:00,0.54,0.17,0.142,0.244,0.531,0.35,0.115,0.205,2017-03-15,107.5,115.4,-7.9,1610612757,Trail Blazers,POR,Portland,115.4,107.5,7.9,-4.0
0021601012,1610612758,Kings,SAC,Sacramento,240:00,0.519,0.43,0.173,0.205,0.43,0.131,0.118,0.286,2017-03-15,102.9,91.7,11.2,1610612756,Suns,PHX,Phoenix,91.7,102.9,-11.2,6.0
0021601013,1610612749,Bucks,MIL,Milwaukee,240:00,0.513,0.329,0.117,0.1,0.5,0.387,0.164,0.158,2017-03-15,103.2,98.2,5.0,1610612746,Clippers,LAC,LA,98.2,103.2,-5.0,1.0
0021601014,1610612762,Jazz,UTA,Utah,240:00,0.445,0.171,0.179,0.196,0.471,0.221,0.126,0.229,2017-03-16,87.2,95.4,-8.2,1610612739,Cavaliers,CLE,Cleveland,95.4,87.2,8.2,-8.0
0021601015,1610612761,Raptors,TOR,Toronto,240:00,0.488,0.37,0.137,0.14,0.614,0.216,0.172,0.278,2017-03-16,99.8,117.9,-18.1,1610612760,Thunder,OKC,Oklahoma City,117.9,99.8,18.1,-21.0
0021601016,1610612752,Knicks,NYK,New York,240:00,0.483,0.295,0.069,0.116,0.535,0.407,0.145,0.31,2017-03-16,108.4,117.0,-8.6,1610612751,Nets,BKN,Brooklyn,117.0,108.4,8.6,-11.0
0021601017,1610612763,Grizzlies,MEM,Memphis,240:00,0.478,0.196,0.125,0.348,0.465,0.479,0.188,0.2,2017-03-16,107.4,94.8,12.5,1610612737,Hawks,ATL,Atlanta,94.8,107.4,-12.5,12.0
0021601018,1610612746,Clippers,LAC,LA,240:00,0.619,0.179,0.094,0.098,0.622,0.302,0.113,0.268,2017-03-16,119.2,132.4,-13.1,1610612743,Nuggets,DEN,Denver,132.4,119.2,13.1,-15.0
0021601019,1610612753,Magic,ORL,Orlando,240:00,0.41,0.223,0.194,0.286,0.632,0.264,0.126,0.175,2017-03-16,85.0,118.3,-33.3,1610612744,Warriors,GSW,Golden State,118.3,85.0,33.3,-30.0
0021601020,1610612755,76ers,PHI,Philadelphia,240:00,0.6,0.288,0.165,0.237,0.374,0.195,0.127,0.098,2017-03-17,119.4,72.2,47.2,1610612742,Mavericks,DAL,Dallas,72.2,119.4,-47.2,42.0
0021601021,1610612764,Wizards,WAS,Washington,240:00,0.505,0.119,0.097,0.255,0.54,0.205,0.19,0.357,2017-03-17,108.4,107.1,1.4,1610612741,Bulls,CHI,Chicago,107.1,108.4,-1.4,5.0
0021601022,1610612738,Celtics,BOS,Boston,240:00,0.441,0.341,0.127,0.186,0.428,0.361,0.1,0.122,2017-03-17,95.4,94.8,0.6,1610612751,Nets,BKN,Brooklyn,94.8,95.4,-0.6,3.0
0021601023,1610612761,Raptors,TOR,Toronto,240:00,0.442,0.256,0.132,0.178,0.367,0.253,0.139,0.211,2017-03-17,95.8,80.4,15.4,1610612765,Pistons,DET,Detroit,80.4,95.8,-15.4,12.0
0021601024,1610612740,Pelicans,NOP,New Orleans,240:00,0.598,0.261,0.122,0.2,0.478,0.352,0.12,0.182,2017-03-17,120.1,103.6,16.5,1610612745,Rockets,HOU,Houston,103.6,120.1,-16.5,16.0
0021601025,1610612750,Timberwolves,MIN,Minnesota,240:00,0.512,0.268,0.117,0.231,0.635,0.224,0.153,0.345,2017-03-17,112.1,125.1,-13.0,1610612748,Heat,MIA,Miami,125.1,112.1,13.0,-18.0
0021601026,1610612756,Suns,PHX,Phoenix,240:00,0.448,0.345,0.154,0.255,0.474,0.219,0.118,0.178,2017-03-17,98.8,98.9,0.0,1610612753,Magic,ORL,Orlando,98.9,98.8,0.0,-6.0
0021601027,1610612749,Bucks,MIL,Milwaukee,240:00,0.512,0.366,0.15,0.256,0.518,0.31,0.151,0.25,2017-03-17,106.8,103.6,3.2,1610612747,Lakers,LAL,Los Angeles,103.6,106.8,-3.2,4.0
0021601028,1610612758,Kings,SAC,Sacramento,240:00,0.441,0.271,0.14,0.2,0.561,0.305,0.167,0.333,2017-03-18,93.9,114.6,-20.7,1610612760,Thunder,OKC,Oklahoma City,114.6,93.9,20.7,-16.0
0021601029,1610612757,Trail Blazers,POR,Portland,240:00,0.552,0.218,0.211,0.361,0.403,0.364,0.126,0.226,2017-03-18,108.3,94.1,14.2,1610612737,Hawks,ATL,Atlanta,94.1,108.3,-14.2,16.0
0021601030,1610612764,Wizards,WAS,Washington,240:00,0.437,0.392,0.133,0.186,0.482,0.329,0.083,0.143,2017-03-18,95.2,102.2,-7.0,1610612766,Hornets,CHA,Charlotte,102.2,95.2,7.0,-5.0
0021601031,1610612746,Clippers,LAC,LA,240:00,0.564,0.372,0.152,0.163,0.416,0.157,0.124,0.078,2017-03-18,109.4,80.6,28.7,1610612739,Cavaliers,CLE,Cleveland,80.6,109.4,-28.7,30.0
0021601032,1610612762,Jazz,UTA,Utah,240:00,0.426,0.309,0.167,0.347,0.519,0.175,0.122,0.179,2017-03-18,95.6,105.4,-9.8,1610612741,Bulls,CHI,Chicago,105.4,95.6,9.8,-9.0
0021601033,1610612759,Spurs,SAS,San Antonio,240:00,0.5,0.293,0.165,0.243,0.507,0.408,0.108,0.175,2017-03-18,105.9,112.3,-6.4,1610612763,Grizzlies,MEM,Memphis,112.3,105.9,6.4,-8.0
0021601034,1610612745,Rockets,HOU,Houston,240:00,0.488,0.422,0.137,0.238,0.483,0.337,0.136,0.255,2017-03-18,106.4,101.7,4.7,1610612743,Nuggets,DEN,Denver,101.7,106.4,-4.7,4.0
0021601035,1610612749,Bucks,MIL,Milwaukee,240:00,0.455,0.157,0.117,0.24,0.68,0.253,0.153,0.207,2017-03-18,97.7,128.1,-30.4,1610612744,Warriors,GSW,Golden State,128.1,97.7,30.4,-25.0
0021601036,1610612742,Mavericks,DAL,Dallas,240:00,0.605,0.329,0.105,0.059,0.521,0.528,0.158,0.225,2017-03-19,116.8,109.8,7.0,1610612751,Nets,BKN,Brooklyn,109.8,116.8,-7.0,7.0
0021601037,1610612755,76ers,PHI,Philadelphia,240:00,0.534,0.17,0.156,0.195,0.44,0.345,0.169,0.186,2017-03-19,102.3,92.7,9.6,1610612738,Celtics,BOS,Boston,92.7,102.3,-9.6,6.0
0021601038,1610612756,Suns,PHX,Phoenix,240:00,0.384,0.303,0.038,0.177,0.5,0.326,0.114,0.25,2017-03-19,90.3,106.5,-16.2,1610612765,Pistons,DET,Detroit,106.5,90.3,16.2,-17.0
0021601039,1610612740,Pelicans,NOP,New Orleans,240:00,0.622,0.167,0.154,0.25,0.564,0.198,0.149,0.19,2017-03-19,118.7,108.5,10.2,1610612750,Timberwolves,MIN,Minnesota,108.5,118.7,-10.2,14.0
0021601040,1610612761,Raptors,TOR,Toronto,240:00,0.56,0.176,0.168,0.368,0.45,0.325,0.145,0.196,2017-03-19,114.8,94.4,20.4,1610612754,Pacers,IND,Indiana,94.4,114.8,-20.4,25.0
0021601041,1610612757,Trail Blazers,POR,Portland,240:00,0.584,0.289,0.13,0.333,0.517,0.227,0.097,0.302,2017-03-19,124.2,112.1,12.2,1610612748,Heat,MIA,Miami,112.1,124.2,-12.2,11.0
0021601042,1610612759,Spurs,SAS,San Antonio,240:00,0.557,0.31,0.087,0.326,0.536,0.205,0.119,0.231,2017-03-19,128.4,110.3,18.1,1610612758,Kings,SAC,Sacramento,110.3,128.4,-18.1,16.0
0021601043,1610612747,Lakers,LAL,Los Angeles,240:00,0.577,0.209,0.063,0.227,0.606,0.318,0.103,0.25,2017-03-19,125.8,129.0,-3.2,1610612739,Cavaliers,CLE,Cleveland,129.0,125.8,3.2,-5.0
0021601044,1610612766,Hornets,CHA,Charlotte,240:00,0.575,0.25,0.087,0.132,0.512,0.119,0.191,0.3,2017-03-20,114.4,95.3,19.0,1610612737,Hawks,ATL,Atlanta,95.3,114.4,-19.0,15.0
0021601045,1610612755,76ers,PHI,Philadelphia,265:00,0.426,0.235,0.138,0.241,0.394,0.489,0.152,0.259,2017-03-20,94.3,94.7,-0.4,1610612753,Magic,ORL,Orlando,94.7,94.3,0.4,-3.0
0021601046,1610612762,Jazz,UTA,Utah,240:00,0.489,0.227,0.116,0.283,0.494,0.264,0.084,0.217,2017-03-20,105.5,112.5,-7.0,1610612754,Pacers,IND,Indiana,112.5,105.5,7.0,-7.0
0021601047,1610612764,Wizards,WAS,Washington,240:00,0.477,0.302,0.168,0.19,0.484,0.301,0.148,0.38,2017-03-20,94.9,108.6,-13.6,1610612738,Celtics,BOS,Boston,108.6,94.9,13.6,-8.0
0021601048,1610612745,Rockets,HOU,Houston,240:00,0.601,0.258,0.114,0.13,0.581,0.302,0.19,0.216,2017-03-20,118.9,112.3,6.6,1610612743,Nuggets,DEN,Denver,112.3,118.9,-6.6,1.0
0021601049,1610612760,Thunder,OKC,Oklahoma City,240:00,0.448,0.356,0.11,0.245,0.572,0.253,0.17,0.243,2017-03-20,95.3,110.7,-15.4,1610612744,Warriors,GSW,Golden State,110.7,95.3,15.4,-16.0
0021601050,1610612752,Knicks,NYK,New York,240:00,0.483,0.27,0.123,0.292,0.552,0.276,0.101,0.209,2017-03-20,107.6,115.7,-8.0,1610612746,Clippers,LAC,LA,115.7,107.6,8.0,-9.0
0021601051,1610612761,Raptors,TOR,Toronto,265:00,0.537,0.284,0.158,0.348,0.544,0.3,0.139,0.209,2017-03-21,113.1,111.2,1.9,1610612741,Bulls,CHI,Chicago,111.2,113.1,-1.9,2.0
0021601052,1610612765,Pistons,DET,Detroit,240:00,0.462,0.174,0.073,0.222,0.489,0.216,0.114,0.212,2017-03-21,100.0,101.7,-1.7,1610612751,Nets,BKN,Brooklyn,101.7,100.0,1.7,-2.0
0021601053,1610612756,Suns,PHX,Phoenix,240:00,0.463,0.354,0.221,0.238,0.495,0.24,0.144,0.354,2017-03-21,89.2,107.6,-18.4,1610612748,Heat,MIA,Miami,107.6,89.2,18.4,-15.0
0021601054,1610612740,Pelicans,NOP,New Orleans,240:00,0.449,0.216,0.134,0.245,0.462,0.165,0.157,0.093,2017-03-21,97.6,85.7,11.9,1610612763,Grizzlies,MEM,Memphis,85.7,97.6,-11.9,13.0
0021601055,1610612744,Warriors,GSW,Golden State,240:00,0.635,0.205,0.165,0.133,0.418,0.13,0.115,0.236,2017-03-21,115.4,91.3,24.1,1610612742,Mavericks,DAL,Dallas,91.3,115.4,-24.1,25.0
0021601056,1610612759,Spurs,SAS,San Antonio,240:00,0.532,0.286,0.171,0.25,0.493,0.347,0.245,0.333,2017-03-21,106.7,98.9,7.8,1610612750,Timberwolves,MIN,Minnesota,98.9,106.7,-7.8,7.0
0021601057,1610612757,Trail Blazers,POR,Portland,240:00,0.446,0.313,0.147,0.265,0.461,0.133,0.136,0.265,2017-03-21,94.3,97.6,-3.3,1610612749,Bucks,MIL,Milwaukee,97.6,94.3,3.3,-3.0
0021601058,1610612747,Lakers,LAL,Los Angeles,240:00,0.5,0.293,0.1,0.286,0.625,0.381,0.158,0.325,2017-03-21,109.1,131.6,-22.4,1610612746,Clippers,LAC,LA,131.6,109.1,22.4,-24.0
0021601059,1610612753,Magic,ORL,Orlando,240:00,0.534,0.114,0.15,0.295,0.517,0.2,0.104,0.286,2017-03-22,109.2,113.6,-4.4,1610612766,Hornets,CHA,Charlotte,113.6,109.2,4.4,-7.0
0021601060,1610612754,Pacers,IND,Indiana,240:00,0.5,0.218,0.144,0.353,0.577,0.167,0.175,0.27,2017-03-22,110.7,112.2,-1.5,1610612738,Celtics,BOS,Boston,112.2,110.7,1.5,-9.0
0021601061,1610612765,Pistons,DET,Detroit,240:00,0.483,0.193,0.168,0.356,0.656,0.238,0.119,0.2,2017-03-22,99.5,126.7,-27.2,1610612741,Bulls,CHI,Chicago,126.7,99.5,27.2,-22.0
0021601062,1610612755,76ers,PHI,Philadelphia,240:00,0.471,0.195,0.102,0.143,0.568,0.341,0.161,0.486,2017-03-22,98.5,123.0,-24.5,1610612760,Thunder,OKC,Oklahoma City,123.0,98.5,24.5,-25.0
0021601063,1610612764,Wizards,WAS,Washington,240:00,0.458,0.242,0.177,0.34,0.442,0.337,0.154,0.229,2017-03-22,97.1,96.4,0.7,1610612737,Hawks,ATL,Atlanta,96.4,97.1,-0.7,4.0
0021601064,1610612743,Nuggets,DEN,Denver,240:00,0.589,0.135,0.061,0.244,0.594,0.165,0.106,0.171,2017-03-22,128.9,120.0,8.9,1610612739,Cavaliers,CLE,Cleveland,120.0,128.9,-8.9,13.0
0021601065,1610612758,Kings,SAC,Sacramento,240:00,0.548,0.119,0.139,0.205,0.63,0.235,0.118,0.194,2017-03-22,104.9,124.3,-19.3,1610612749,Bucks,MIL,Milwaukee,124.3,104.9,19.3,-18.0
0021601066,1610612762,Jazz,UTA,Utah,240:00,0.494,0.322,0.088,0.426,0.531,0.225,0.132,0.243,2017-03-22,119.0,111.1,7.9,1610612752,Knicks,NYK,New York,111.1,119.0,-7.9,7.0
0021601067,1610612756,Suns,PHX,Phoenix,240:00,0.403,0.366,0.177,0.254,0.495,0.442,0.15,0.327,2017-03-23,86.8,111.0,-24.3,1610612751,Nets,BKN,Brooklyn,111.0,86.8,24.3,-28.0
0021601068,1610612761,Raptors,TOR,Toronto,240:00,0.481,0.405,0.18,0.297,0.427,0.28,0.172,0.2,2017-03-23,100.9,84.7,16.2,1610612748,Heat,MIA,Miami,84.7,100.9,-16.2,17.0
0021601069,1610612746,Clippers,LAC,LA,240:00,0.506,0.263,0.175,0.231,0.518,0.22,0.095,0.1,2017-03-23,97.7,102.2,-4.5,1610612742,Mavericks,DAL,Dallas,102.2,97.7,4.5,-2.0
0021601070,1610612759,Spurs,SAS,San Antonio,240:00,0.532,0.299,0.069,0.158,0.5,0.192,0.158,0.256,2017-03-23,111.3,101.6,9.8,1610612763,Grizzlies,MEM,Memphis,101.6,111.3,-9.8,7.0
0021601071,1610612757,Trail Blazers,POR,Portland,240:00,0.556,0.363,0.136,0.244,0.438,0.227,0.111,0.184,2017-03-23,114.9,96.2,18.7,1610612752,Knicks,NYK,New York,96.2,114.9,-18.7,15.0
0021601072,1610612764,Wizards,WAS,Washington,240:00,0.557,0.227,0.095,0.256,0.543,0.317,0.138,0.146,2017-03-24,122.1,106.5,15.6,1610612751,Nets,BKN,Brooklyn,106.5,122.1,-15.6,21.0
0021601073,1610612739,Cavaliers,CLE,Cleveland,240:00,0.615,0.324,0.128,0.097,0.478,0.267,0.113,0.286,2017-03-24,119.7,107.6,12.1,1610612766,Hornets,CHA,Charlotte,107.6,119.7,-12.1,7.0
0021601074,1610612753,Magic,ORL,Orlando,240:00,0.582,0.143,0.108,0.136,0.365,0.208,0.088,0.226,2017-03-24,113.1,85.5,27.6,1610612765,Pistons,DET,Detroit,85.5,113.1,-27.6,28.0
0021601075,1610612754,Pacers,IND,Indiana,240:00,0.574,0.116,0.128,0.244,0.518,0.524,0.126,0.282,2017-03-24,114.9,121.5,-6.6,1610612743,Nuggets,DEN,Denver,121.5,114.9,6.6,-8.0
